,Topic,Words,Frequency,Timestamp,Name
4932,-1,"sutcliffe, peppercorn, grünen, küssen, weine",24,2020-07-06,-1_wenn_dann_mehr_über
4933,0,"hamester, instax, liplay, schleuse, hamesters",12,2020-07-06,0_geschwindigkeitsanzeige_geschwindigkei...
4934,1,"leugnet, h3, morissette, alanis, wörter",1,2020-07-06,1_h3_morissette_alanis_wörter
4935,7,"schumi, schumacher, hamilton, kerpener, titel",1,2020-07-06,7_ferrari_hamilton_mercedes_fahrer
4936,17,"ischl, waidhofen, eisenstadt, bregenz, bregenzer",1,2020-07-06,17_himmel_jenseits_elhajani_campingplatz
4937,21,"ohnacker, darmstadt, siegemund, niemeier, darmstädter",1,2020-07-06,21_tennis_slam_djokovic_weltranglisten
4938,28,"zugverspätung, thailand, reisepakets, reiserechtskammer, flughafen",1,2020-07-06,28_lufthansa_airlines_airline_jetlines
4939,42,"natur, naturdarstellungen, gabbana, urwüchsiger, dschungellandschaft",1,2020-07-06,42_strand_insel_hanseatic_baskenland
4940,49,"patch, update, samsung, updates, android",1,2020-07-06,49_smartphone_apple_iphone_smartphones
4941,59,"trump, großveranstaltungen, rally, trumps, neuinfektionen",1,2020-07-06,59_trump_trumps_donald_präsident
4942,72,"hsv, hamburger, verpflichtung, thiounes, fußball",1,2020-07-06,72_betriebsrente_karstadt_baerbock_kaufh...
4943,82,"vegetarier, fleisch, schlangen, gegessen, bratensaft",1,2020-07-06,82_tiere_fleisch_wolf_elefanten
4944,91,"hongkong, facebook, china, subversion, höchststrafe",1,2020-07-06,91_china_hongkong_chinesischen_chinesisc...
4945,100,"atlanta, schüsse, alabama, polizeichef, krankenhaus",1,2020-07-06,100_unfall_a3_jährige_krankenhaus
4946,102,"eschenheimer, obermainanlage, gallusanlage, zogen, hochstraße",1,2020-07-06,102_bahn_frankfurt_straße_ice
4947,114,"angeklagte, stutthof, mahnke, wachmann, wehrmacht",1,2020-07-06,114_warburg_lübcke_staatsanwaltschaft_wö...
4948,128,"musik, album, tutorials, gitarren, songs",2,2020-07-06,128_instagram_mutter_mode_immer
4949,142,"milliarden, erdgaskunden, gasverteilernetze, erdgaspipeline, 12000",1,2020-07-06,142_muschter_000_100_eigenkapital
4950,174,"gerhart, liberale, kemmerich, liberalen, lindner",1,2020-07-06,174_rapper_baron_rap_harich
4951,175,"frankfurt, hauptbahnhof, opernplatz, polizeiruf, fahrradstadt",1,2020-07-06,175_frankfurt_hauptbahnhof_opernplatz_fa...
4952,177,"kuntz, europameister, 96, förderlich, waldemar",1,2020-07-06,177_bundesliga_köln_trainer_fußball
4953,-1,"schwan, prignitz, reha, freifunk, wlan",22,2020-07-07,-1_wenn_dann_mehr_über
4954,0,"rüsselsheim, kelsterbach, ischl, rettungshubschrauber, waidhofen",14,2020-07-07,0_geschwindigkeitsanzeige_geschwindigkei...
4955,7,"ferrari, horner, weltmeister, steiermark, gruß",1,2020-07-07,7_ferrari_hamilton_mercedes_fahrer
4956,12,"bolivien, morales, anklage, bolivianische, terroristischer",1,2020-07-07,12_brasilien_bolivien_brasilianische_bra...
4957,16,"kreuzfahrtschiffe, aidasol, aidaperla, norwegens, kreuzfahrt",1,2020-07-07,16_cruises_tui_reederei_fridtjof
4958,25,"ares, rappers, aufstacheln, naidoo, streamingplattform",1,2020-07-07,25_cannon_rtl_mannheims_travis
4959,31,"lufthansa, ag, zinszahlungen, pilotengewerkschaft, konzernweit",1,2020-07-07,31_lufthansa_airlines_airline_flugzeuge
4960,39,"demonstranten, rassismus, demonstrantinnen, liberal, bekämpft",1,2020-07-07,39_lukaschenko_belarus_proteste_tichanow...
4961,47,"kärcher, mähroboter, mr1000, roboter, grizzly",1,2020-07-07,47_mydlink_geräte_router_komponenten
4962,49,"apple, anmeldedienst, apps, anmeldedienstes, mailpostfach",1,2020-07-07,49_smartphone_apple_iphone_smartphones
4963,65,"israel, annexion, westjordanland, palästinenserstaates, annexionspläne",1,2020-07-07,65_israel_annexion_israels_taliban
4964,80,"studenten, hochschulen, universitäten, unterricht, online",1,2020-07-07,80_schulen_schule_lehrer_unterricht
4965,86,"bali, touristen, indonesien, touristenströme, bankrotts",1,2020-07-07,86_spanien_kanaren_reisewarnung_mallorca
4966,91,"china, zhang, chinesische, chinesischen, trumps",1,2020-07-07,91_china_hongkong_chinesischen_chinesisc...
4967,102,"baukindergeld, baukindergeldes, ostdeutschland, wohneigentum, bundesdurchschnitt",1,2020-07-07,102_bahn_frankfurt_straße_ice
4968,105,"spaten, spatens, baumers, leiche, staatsanwaltschaft",1,2020-07-07,105_jährige_cornelia_staatsanwaltschaft_...
4969,107,"shorts, tesla, teslas, shortseller, short",1,2020-07-07,107_tesla_auto_volkswagen_fahrzeuge
4970,136,"wodka, vodka, wolga, водка, russo",1,2020-07-07,136_yavuz_liebe_hochzeit_frauen
4971,145,"berliner, verwaltungsgericht, karlsruher, aufschiebenden, rankfurt",1,2020-07-07,145_spd_scholz_karrenbauer_thüringen
4972,148,"morricone, ennio, maximalismus, tarantino, quentin",1,2020-07-07,148_rtl_fernsehgarten_bauer_orridge
4973,169,"bullterrier, staffordshire, butzbach, tierheim, bayern",1,2020-07-07,169_bayern_flick_münchen_bundesliga
4974,-1,"university, treichl, karstadt, vermieter, immer",18,2020-07-08,-1_wenn_dann_mehr_über
4975,0,"fake, landeskriminalamt, verdachtsfälle, betrugsfälle, subventionsbetrug",13,2020-07-08,0_geschwindigkeitsanzeige_geschwindigkei...
4976,7,"ferrari, hamilton, schumacher, silverstone, spielberg",3,2020-07-08,7_ferrari_hamilton_mercedes_fahrer
4977,12,"brasilien, brasilianische, infektion, pandemie, desinfektionsmitteln",3,2020-07-08,12_brasilien_bolivien_brasilianische_bra...
4978,46,"ikosaeders, ikosaeder, mitternachtgrün, kugelförmig, neonschwarz",1,2020-07-08,46_roboter_actionfiguren_mähroboter_dece...
4979,48,"gamescom, gamesbranche, spieleneuheiten, indiegames, spielefans",1,2020-07-08,48_xbox_playstation_microsoft_games
4980,49,"9to5mac, iphone, codes, apple, betaversion",1,2020-07-08,49_smartphone_apple_iphone_smartphones
4981,66,"johnny, suff, monster, depps, betrunkenes",1,2020-07-08,66_depp_amber_weinstein_depps
4982,67,"burgfestspiele, festspielleitung, theaterfreunde, festspielensemble, neuinszenierung",1,2020-07-08,67_schrager_thiemke_gantz_buchmesse
4983,73,"facebook, friderichs, buchhandel, mehrwertsteuerschnitt, finanzministerium",3,2020-07-08,73_viele_zeit_menschen_mehr
4984,76,"bärenschützklamm, alpinpolizei, mixnitz, holztreppen, abbruchstelle",1,2020-07-08,76_lawine_bergrettung_schneemassen_alpen
4985,88,"styroporbehälter, abfüllstationen, plastikverpackungen, plastikbesteck, wiederverwendbare",1,2020-07-08,88_wasser_luft_reinigen_feuchtigkeit
4986,91,"tibet, china, tibetische, chinesischen, menschenrechtsverletzungen",1,2020-07-08,91_china_hongkong_chinesischen_chinesisc...
4987,103,"morricone, beethoven, komponist, bertolucci, mundharmonika",1,2020-07-08,103_beethoven_musik_beethovens_oper
4988,107,"lüftungsfunktion, erwärmt, elektrische, heizung, wärme",1,2020-07-08,107_tesla_auto_volkswagen_fahrzeuge
4989,122,"goetheturm, frankfurter, bauwerk, stadtwaldes, brettschichtholz",1,2020-07-08,122_wohnungseigentümer_koczelnik_datteln...
4990,125,"solaranlage, brandwänden, musterbauordnung, hausbrandes, brandwand",1,2020-07-08,125_co2_emissionen_co₂_klimaschutz
4991,145,"frauen, karrenbauer, parteichefin, merkel, gleichstand",1,2020-07-08,145_spd_scholz_karrenbauer_thüringen
4992,159,"caicedo, lucioni, chiellini, getümmel, suarez",1,2020-07-08,159_liverpool_fc_manchester_champions
4993,169,"bayern, havertz, leverkusen, bayer, pokalfinale",1,2020-07-08,169_bayern_flick_münchen_bundesliga
4994,177,"präsenzunterricht, schüler, 830000, klassenübergreifend, lehrer",1,2020-07-08,177_bundesliga_köln_trainer_fußball
4995,-1,"lewandowski, treffer, ihrer, kann, meghan",23,2020-07-09,-1_wenn_dann_mehr_über
4996,0,"mulkeen, gerwen, spulen, ireland, neuinfektionen",13,2020-07-09,0_geschwindigkeitsanzeige_geschwindigkei...
4997,1,"h3, morissette, wörter, brechtisches, morissettes",1,2020-07-09,1_h3_morissette_alanis_wörter
4998,7,"hamilton, teamchef, spielberg, mercedes, ferrari",2,2020-07-09,7_ferrari_hamilton_mercedes_fahrer
4999,11,"orlando, quarterback, football, bowl, florida",1,2020-07-09,11_quarterback_patriots_touchdown_mahome...
5000,12,"abholzung, amazonasgebiet, amazonas, wirtschaftsfläche, freihandelsabkommens",1,2020-07-09,12_brasilien_bolivien_brasilianische_bra...
5001,15,"politische, militärbischof, politik, politiker, politikerin",1,2020-07-09,15_politische_politik_politikerin_politi...
5002,43,"90ern, geräusch, magie, app, smartphones",1,2020-07-09,43_app_android_google_microsoft
5003,48,"bioshock, xcom, spiele, xbox, playstation",1,2020-07-09,48_xbox_playstation_microsoft_games
5004,49,"snapdragon, 865, smartphones, smartphone, taktrate",2,2020-07-09,49_smartphone_apple_iphone_smartphones
5005,65,"israel, zionismus, westjordanland, israels, israelische",1,2020-07-09,65_israel_annexion_israels_taliban
5006,73,"schreinemakers, margarethe, moderatorin, verbraucheranwalts, fernsehfrau",1,2020-07-09,73_viele_zeit_menschen_mehr
5007,75,"zucker, karamellisierten, butter, grottnerhof, küche",1,2020-07-09,75_wald_plettenberg_ibisch_holz
5008,82,"vögel, chathamregenpfeifer, regenpfeifer, wiederherstellungsteam, tūturuatu",1,2020-07-09,82_tiere_fleisch_wolf_elefanten
5009,91,"hongkong, australien, sicherheitsgesetz, geschäftsleute, australische",1,2020-07-09,91_china_hongkong_chinesischen_chinesisc...
5010,124,"identitätspolitik, generalverdacht, generalverdachts, polizei, bastards",1,2020-07-09,124_satire_strafanzeige_polizisten_wirec...
5011,133,"raucher, zigarette, rauchstopp, lungenentzündung, atemmuskulatur",1,2020-07-09,133_impfstoff_virus_19_coronavirus
5012,145,"neustadt, nazinotstand, oberbürgermeister, vorkam, spd",1,2020-07-09,145_spd_scholz_karrenbauer_thüringen
5013,148,"webcomedy, lehrerin, zdfmediathek, besserwisserischer, musterklasse",1,2020-07-09,148_rtl_fernsehgarten_bauer_orridge
5014,178,"reinsperger, stefanie, schalkos, dorfsatire, neumayr",1,2020-07-09,178_borussia_haaland_lucien_erling
5015,-1,"leinölfirnis, flöz, leinöl, böhmermann, holz",28,2020-07-10,-1_wenn_dann_mehr_über
5016,0,"katze, spitfires, luftschlacht, luftwaffe, messerschmitt",14,2020-07-10,0_geschwindigkeitsanzeige_geschwindigkei...
5017,3,"itunes, preis, umeinen, interpretiert, kündbar",1,2020-07-10,3_podcast_app_19_umeinen
5018,7,"weltverbands, verbremser, frontflügel, steiermark, fia",1,2020-07-10,7_ferrari_hamilton_mercedes_fahrer
5019,14,"quarks, quark, physiker, resonanzartige, protonen",1,2020-07-10,14_neutrinos_planeten_kometen_quarks
5020,23,"drohnen, bundeswehr, kriegführen, aufrüstungsspirale, schwelle",1,2020-07-10,23_germanwings_eurowings_hammersbach_flü...
5021,32,"estland, estnische, estnischen, metallbank, märz",1,2020-07-10,32_airlines_flugzeug_flugzeuge_aeroteleg...
5022,53,"markwitz, darß, wustrow, bodden, fischland",2,2020-07-10,53_mardini_markwitz_darß_schwimmflügel
5023,59,"oberschlauen, politnerds, washington, verschwitzter, badelatschen",1,2020-07-10,59_trump_trumps_donald_präsident
5024,62,"hagia, türkei, moschee, erdogan, türkische",1,2020-07-10,62_türkei_erdogan_türkische_türkischen
5025,91,"hongkong, china, hongkonger, großbritannien, hongkongs",1,2020-07-10,91_china_hongkong_chinesischen_chinesisc...
5026,106,"lipperinnen, unverbrauchte, fahrradsätteln, schnapsideen, fahrradbekleidung",1,2020-07-10,106_bike_fahrräder_bikes_wagenknecht
5027,137,"nacht, stillte, cardiff, mädchen, schlief",1,2020-07-10,137_instagram_hilda_erkältungsvirus_barr...
5028,170,"drongelen, hsv, operierten, defensivmann, kreuzband",1,2020-07-10,170_elefanten_wolhuter_grammozis_wildere...
5029,171,"fifa, konsole, controller, weltmeister, spektaktel",1,2020-07-10,171_bayern_trainer_bundesliga_hoeneß
5030,-1,"barbie, barbies, mattel, daoud, puppe",31,2020-07-11,-1_wenn_dann_mehr_über
5031,0,"ministerium, tauber, bundeswehr, karina, karrenbauer",12,2020-07-11,0_geschwindigkeitsanzeige_geschwindigkei...
5032,7,"ferrari, hamilton, bundeswehr, deutschlands, austern",1,2020-07-11,7_ferrari_hamilton_mercedes_fahrer
5033,27,"lee, harper, nachtigall, alabama, buch",2,2020-07-11,27_film_netflix_filme_hollywood
5034,59,"trump, präsident, donald, trumps, präsidenten",2,2020-07-11,59_trump_trumps_donald_präsident
5035,102,"rasteder, innenplätze, bauabschnitt, brötchen, bäcker",1,2020-07-11,102_bahn_frankfurt_straße_ice
5036,107,"ladeinfrastruktur, bundeskartellamt, beschwerden, wettbewerbsprobleme, lademöglichkeiten",1,2020-07-11,107_tesla_auto_volkswagen_fahrzeuge
5037,120,"neuinfektionen, 643, ansteckungsfälle, 774, 134",1,2020-07-11,120_infektionen_neuinfektionen_coronavir...
5038,124,"nsu, rechtsextremismus, verfahren, beleidigt, netzwerke",1,2020-07-11,124_satire_strafanzeige_polizisten_wirec...
5039,145,"stegner, welt, sozialdemokraten, scholz, wahlkreis",1,2020-07-11,145_spd_scholz_karrenbauer_thüringen
5040,148,"schneider, actionthriller, sendezeit, 94, wixsite",2,2020-07-11,148_rtl_fernsehgarten_bauer_orridge
5041,159,"sheffield, chelsea, mcgoldrick, newcastle, kassierten",1,2020-07-11,159_liverpool_fc_manchester_champions
5042,-1,"achleitner, schleiff, immer, türkei, können",25,2020-07-12,-1_wenn_dann_mehr_über
5043,0,"instax, sonic, motorsport, racing, batterie",9,2020-07-12,0_geschwindigkeitsanzeige_geschwindigkei...
5044,7,"fahrer, leclerc, heckflügel, steiermark, ferrari",1,2020-07-12,7_ferrari_hamilton_mercedes_fahrer
5045,10,"ölkatastrophe, heizkraftwerk, kraftstoffaustritts, flüssigabfälle, umweltskandal",1,2020-07-12,10_explosion_brand_feuer_ammoniumnitrat
5046,14,"komet, neowise, wolkenlosem, elliptischen, weltraumteleskop",1,2020-07-12,14_neutrinos_planeten_kometen_quarks
5047,28,"reisebüros, kolb, kundinnen, buchen, reisebüro",1,2020-07-12,28_lufthansa_airlines_airline_jetlines
5048,34,"övp, sobotka, ibiza, untersuchung, mandatare",1,2020-07-12,34_markus_merkel_spahn_österreich
5049,48,"playstation, ubisoft, xbox, onlineveranstaltung, dso",1,2020-07-12,48_xbox_playstation_microsoft_games
5050,59,"trump, statuen, oklahoma, donald, präsident",2,2020-07-12,59_trump_trumps_donald_präsident
5051,62,"türkei, libyen, türkische, türkischen, russland",2,2020-07-12,62_türkei_erdogan_türkische_türkischen
5052,82,"ariwa, schlachthäuser, ausbeutung, nüßlein, westfalen",2,2020-07-12,82_tiere_fleisch_wolf_elefanten
5053,87,"smartphone, apps, sauerkrautsaftes, smartphonesüchtig, gifthalde",1,2020-07-12,87_endometriose_arzt_symptome_kinderarzt
5054,90,"syrien, zurückzuschrecken, lebensnotwendigsten, inkonsequenz, china",1,2020-07-12,90_china_wuhan_virus_coronavirus
5055,103,"ketchup, baccara, macarena, kornfeld, bella",1,2020-07-12,103_beethoven_musik_beethovens_oper
5056,116,"einsatzort, münchner, unterstützungskommando, festgenommen, 18",1,2020-07-12,116_polizei_demonstration_demonstranten_...
5057,118,"antikörper, langzeitimmunität, immunität, impfstrategien, virusinfizierte",1,2020-07-12,118_malediven_thilafushi_schüler_beybe
5058,120,"schreyögg, aufklärungskampagnen, impfbereitschaft, hamburg, infizierten",2,2020-07-12,120_infektionen_neuinfektionen_coronavir...
5059,131,"assmannshausen, braut, rheinstar, rössler, strassburg",1,2020-07-12,131_daiana_sylvie_ballett_zizi
5060,136,"hotić, srebrenica, bosniaken, serben, völkermord",1,2020-07-12,136_yavuz_liebe_hochzeit_frauen
5061,173,"mieten, mieterbund, bundesweite, mietendeckel, berliner",1,2020-07-12,173_friedrich_mälzer_berliner_hamburger
5062,-1,"sarr, sbb, maimouna, birte, küchenmaschine",15,2020-07-13,-1_wenn_dann_mehr_über
5063,0,"liebe, 21, 23, komplimente, 22",14,2020-07-13,0_geschwindigkeitsanzeige_geschwindigkei...
5064,6,"gerry, heimat, paragas, lebt, 159",1,2020-07-13,6_bryant_gestorben_tod_wallow
5065,7,"ferrari, mercedes, hamilton, leclerc, spielberg",2,2020-07-13,7_ferrari_hamilton_mercedes_fahrer
5066,19,"pazifikflotte, diego, uss, san, angriffsschiff",1,2020-07-13,19_schiff_insel_küstenwache_rettungsschi...
5067,32,"pacific, airline, passagiere, flieger, fluggesellschaft",2,2020-07-13,32_airlines_flugzeug_flugzeuge_aeroteleg...
5068,39,"terrorismus, faso, niger, burkina, dschihadisten",1,2020-07-13,39_lukaschenko_belarus_proteste_tichanow...
5069,47,"mydlink, überwachungskamera, geräte, hd, überwachungskameras",1,2020-07-13,47_mydlink_geräte_router_komponenten
5070,48,"indie, pc, xbox, wildfire, playstation",1,2020-07-13,48_xbox_playstation_microsoft_games
5071,62,"türkei, türkische, hongkong, erdogan, türkischen",1,2020-07-13,62_türkei_erdogan_türkische_türkischen
5072,73,"gesundheit, liebe, berufsleben, 21, 23",1,2020-07-13,73_viele_zeit_menschen_mehr
5073,80,"schüler, raabe, präsenzunterricht, schülern, terhart",2,2020-07-13,80_schulen_schule_lehrer_unterricht
5074,82,"fleischsalat, vegetarier, würstchen, minischnitzel, gemeindefeste",1,2020-07-13,82_tiere_fleisch_wolf_elefanten
5075,88,"kühlschrank, herunterzukühlen, kühlfächer, eisschichten, stromfresser",1,2020-07-13,88_wasser_luft_reinigen_feuchtigkeit
5076,95,"wassermelone, melone, wassermelonen, abschmecken, avocado",1,2020-07-13,95_salz_butter_zucker_kochen
5077,115,"gesamterscheinungsbildes, gemeinschaftseigentum, sondereigentum, eigentümergemeinschaft, eigentümerverband",1,2020-07-13,115_mieter_vermieter_miete_mietvertrag
5078,116,"mbobda, unterbringungsanordnung, heinecke, ärztin, notwehr",1,2020-07-13,116_polizei_demonstration_demonstranten_...
5079,127,"romantik, sex, frauen, romantisch, lieben",1,2020-07-13,127_sex_partner_orgasmus_liebe
5080,145,"lafontaine, borjans, außenpolitik, olaf, fraktionsvorsitzenden",1,2020-07-13,145_spd_scholz_karrenbauer_thüringen
5081,152,"amazon, paketen, pakete, onlinehändler, paketmarkt",1,2020-07-13,152_dollar_milliarden_euro_aktien
5082,164,"endelmann, schwachhausener, bockwurst, marmeladengläsern, randvoll",1,2020-07-13,164_werder_kohfeldt_bremer_bundesliga
5083,166,"trzaskowski, polens, antideutscher, liberaldemokratische, lager",1,2020-07-13,166_bayern_werder_wolfsburg_bundesliga
5084,169,"bayern, rb, leipzig, münchen, mintzlaff",2,2020-07-13,169_bayern_flick_münchen_bundesliga
5085,174,"ervedosa, profiling, racial, seehofer, begriff",1,2020-07-13,174_rapper_baron_rap_harich
5086,176,"schleuse, schifffahrtsamts, liebessegler, liebeshungrigen, hamesters",1,2020-07-13,176_cook_condor_2019_löwisch
5087,-1,"höller, amir, jürgen, hatte, mich",28,2020-07-14,-1_wenn_dann_mehr_über
5088,0,"commerzbank, eigenkapitalrendite, kernkapitalquote, dividende, bank",11,2020-07-14,0_geschwindigkeitsanzeige_geschwindigkei...
5089,43,"mp3, kilohertz, lc3, frequenzspektrum, mobilfunkstandard",1,2020-07-14,43_app_android_google_microsoft
5090,49,"smartphone, satellit, samsung, apple, hd",3,2020-07-14,49_smartphone_apple_iphone_smartphones
5091,61,"bordeaux, gironde, coudert, garonne, dordogne",2,2020-07-14,61_jefferson_matisse_benedict_saillard
5092,62,"türkei, türkische, erdogan, mittelmeer, türkischen",1,2020-07-14,62_türkei_erdogan_türkische_türkischen
5093,79,"höchsttemperaturen, schauer, vorderpfalz, berglands, pfalz",1,2020-07-14,79_grönland_deutschland_gisela_meteorolo...
5094,80,"inobhutnahmen, inobhutnahme, vernachlässigung, jungen, flüchtlinge",1,2020-07-14,80_schulen_schule_lehrer_unterricht
5095,88,"anschlussprobleme, wetdown, bewässerte, glitzernder, staubtrockener",1,2020-07-14,88_wasser_luft_reinigen_feuchtigkeit
5096,92,"spülmittel, schädlinge, lebensmittel, gereinigt, larvenreste",1,2020-07-14,92_brotkäfer_insekten_nest_wespen
5097,96,"brunel, dershowitz, strauss, maxwells, staatsanwaltschaft",1,2020-07-14,96_grzegorz_uganda_gefängnis_staatsanwal...
5098,134,"dyphox, impfstoff, oberflächen, pandemie, impfstoffes",2,2020-07-14,134_impfstoff_biontech_19_virus
5099,141,"spiele, 778023, sportbundes, 2021, sommerspiele",1,2020-07-14,141_olympischen_olympia_fußball_2021
5100,145,"hessischen, innenminister, drohmails, hessische, anhängern",1,2020-07-14,145_spd_scholz_karrenbauer_thüringen
5101,168,"bayern, radonjic, meistertiteln, spitzenclub, fachportal",1,2020-07-14,168_bayern_kovac_trainer_münchen
5102,-1,"ice, pfuderer, harry, haaland, rummenigge",27,2020-07-15,-1_wenn_dann_mehr_über
5103,0,"flitzer, zwischenfall, martin, patienten, braithwaite",10,2020-07-15,0_geschwindigkeitsanzeige_geschwindigkei...
5104,7,"ferrari, hamilton, racing, vettels, rennstall",2,2020-07-15,7_ferrari_hamilton_mercedes_fahrer
5105,12,"brasiliens, grippe, brasilia, brasil, schnapp",1,2020-07-15,12_brasilien_bolivien_brasilianische_bra...
5106,20,"panama, kanals, leiterin, fluganbieter, weltumsegler",1,2020-07-15,20_schiff_göttert_oltmanns_cruises
5107,25,"cannon, moderator, nick, enemy, hassrede",1,2020-07-15,25_cannon_rtl_mannheims_travis
5108,39,"kreml, galiamina, machtausweitung, unterschriftensammlung, moskwy",1,2020-07-15,39_lukaschenko_belarus_proteste_tichanow...
5109,48,"flight, aerosoft, simulator, dvds, deluxe",1,2020-07-15,48_xbox_playstation_microsoft_games
5110,49,"smartphone, akku, smartphones, iphone, akkulaufzeit",2,2020-07-15,49_smartphone_apple_iphone_smartphones
5111,62,"türkei, sultan, mehmed, türkische, unterschätzenden",1,2020-07-15,62_türkei_erdogan_türkische_türkischen
5112,73,"bataclan, todesopfern, sprühgerät, chumbawamba, tubthumping",1,2020-07-15,73_viele_zeit_menschen_mehr
5113,98,"tsushima, pflanzen, rosen, ghost, apfelbäume",2,2020-07-15,98_rosen_pflanzen_blüten_garten
5114,106,"fahrräder, fahrradträger, radschienen, dachträger, bikes",1,2020-07-15,106_bike_fahrräder_bikes_wagenknecht
5115,130,"laptop, gitarrenstunde, schule, videotelefonate, bildschirmzeit",1,2020-07-15,130_mustafa_familie_emad_schumann
5116,141,"olympia, spiele, 805150, exekutivsitzung, sommerspiele",1,2020-07-15,141_olympischen_olympia_fußball_2021
5117,144,"rundfunks, zdf, rundfunkanbieter, profilschärfung, zdfinfo",1,2020-07-15,144_zeitumstellung_volksbank_bedford_str...
5118,146,"bundesrepublik, 1950er, achtundfünfziger, neuen, studentischen",1,2020-07-15,146_deutschland_welt_hiroshima_mokdad
5119,175,"mörfelden, walldorf, frankfurt, hauptbahnhof, opernplatz",1,2020-07-15,175_frankfurt_hauptbahnhof_opernplatz_fa...
5120,-1,"haaland, reisebett, erling, nutri, rb",28,2020-07-16,-1_wenn_dann_mehr_über
5121,0,"parscale, parscales, erstliga, wahlkampfmanager, meisterstürmer",14,2020-07-16,0_geschwindigkeitsanzeige_geschwindigkei...
5122,7,"hamilton, mercedes, ferrari, pilot, racing",2,2020-07-16,7_ferrari_hamilton_mercedes_fahrer
5123,13,"buchstaben, pseromalitis, nasa, raumschiff, spacex",1,2020-07-16,13_nasa_spacex_astronauten_raumstation
5124,35,"lazarides, madgeburg, amateurmeister, karslruhe, kampf",1,2020-07-16,35_ring_wilder_boxer_duell
5125,37,"zanardi, handbike, lausitzring, operierten, ärzte",1,2020-07-16,37_italien_virus_italienischen_italiens
5126,43,"hacker, jack, tweets, ourmine, datenbankzugriff",1,2020-07-16,43_app_android_google_microsoft
5127,59,"trump, trumps, mastermind, wahlkampfmanager, kampagne",1,2020-07-16,59_trump_trumps_donald_präsident
5128,80,"familienunternehmen, betreuung, betreuungsvakuum, eigentümergeführte, familiengeführten",1,2020-07-16,80_schulen_schule_lehrer_unterricht
5129,110,"bear, impfstoff, cyber, kanada, industriespionage",1,2020-07-16,110_virus_coronavirus_schuld_pandemie
5130,128,"safronow, putins, wladimir, russische, klitoris",2,2020-07-16,128_instagram_mutter_mode_immer
5131,152,"arbeitsmarkt, statistikbüros, arbeitslosenstatistik, gehaltserhöhungen, großbritannien",1,2020-07-16,152_dollar_milliarden_euro_aktien
5132,153,"regionalverband, saarbrücken, schwund, baufirmen, steilen",1,2020-07-16,153_mehrwertsteuer_sparsam_euro_verschwe...
5133,176,"einkochautomaten, komposter, hausbaus, 1x1, baumängeln",1,2020-07-16,176_cook_condor_2019_löwisch
5134,-1,"kirche, man, mehr, macht, viel",27,2020-07-17,-1_wenn_dann_mehr_über
5135,0,"demonstration, demonstranten, berlin, klimaaktivisten, demonstrationsfreiheit",10,2020-07-17,0_geschwindigkeitsanzeige_geschwindigkei...
5136,28,"schlichtungsstelle, klewe, schlichtungsverfahren, gebuchte, öpnv",1,2020-07-17,28_lufthansa_airlines_airline_jetlines
5137,32,"hubschrauber, flügel, hauptrotor, seitenrotoren, fluggeschwindigkeit",1,2020-07-17,32_airlines_flugzeug_flugzeuge_aeroteleg...
5138,43,"accounts, bitcoin, attacke, betrugsmasche, snyder",1,2020-07-17,43_app_android_google_microsoft
5139,73,"kinderrechte, kind, politik, merkwürdiges, gesellschaft",2,2020-07-17,73_viele_zeit_menschen_mehr
5140,80,"fantasia, kindergärten, hinterhofwohnungen, atemwegsinfekt, premiumkinder",1,2020-07-17,80_schulen_schule_lehrer_unterricht
5141,87,"schnupfen, geruchs, symptome, kinderärzte, symptomen",1,2020-07-17,87_endometriose_arzt_symptome_kinderarzt
5142,89,"rosberg, fahrerlager, hamilton, teamchef, dotiertes",1,2020-07-17,89_lehmann_mälzer_henssler_yelp
5143,102,"amt, februar, 2021, bahn, frankfurt",1,2020-07-17,102_bahn_frankfurt_straße_ice
5144,103,"szenische, vorletzter, schmatzlaute, dorfproduct, experimentalwissenschaft",1,2020-07-17,103_beethoven_musik_beethovens_oper
5145,105,"nöltker, monat, frauenleiche, itunes, säuglings",1,2020-07-17,105_jährige_cornelia_staatsanwaltschaft_...
5146,112,"jüdische, jüdischen, israel, herzl, juden",1,2020-07-17,112_germanen_hölderlin_tausendundeine_ka...
5147,114,"innenministerkonferenz, maier, csu, bayerische, ressortkollegen",1,2020-07-17,114_warburg_lübcke_staatsanwaltschaft_wö...
5148,136,"frau, traumfrau, liebäugelt, bekundete, versöhnlich",1,2020-07-17,136_yavuz_liebe_hochzeit_frauen
5149,141,"olympia, athleten, olympischen, sommerspiele, 2021",1,2020-07-17,141_olympischen_olympia_fußball_2021
5150,152,"lloyds, stoxx, pence, telefónica, prozent",2,2020-07-17,152_dollar_milliarden_euro_aktien
5151,159,"schürrle, götze, bvb, mio, spartak",1,2020-07-17,159_liverpool_fc_manchester_champions
5152,174,"redaktion, beuth, hessischen, landespolizeichef, drohmail",1,2020-07-17,174_rapper_baron_rap_harich
5153,-1,"seestern, ginglseder, popowa, schürrle, twitter",18,2020-07-18,-1_wenn_dann_mehr_über
5154,0,"opernplatz, bereswill, mohr, verstappen, polizeipräsident",14,2020-07-18,0_geschwindigkeitsanzeige_geschwindigkei...
5155,4,"workout, muskeltier, workouts, muskeln, schwitzt",1,2020-07-18,4_fitness_übungen_workout_workouts
